image_id,question_id,question,answer,image_path
100407,100407000,What is the largest stuffed animal on the line?,bear,images/COCO_train2014_000000100407.jpg
366430,366430010,What kind of bike is shown?,motorcycle,images/COCO_train2014_000000366430.jpg
315092,315092004,What is above the clock?,tower,images/COCO_train2014_000000315092.jpg
203671,203671005,What is the person wearing on her head?,hat,images/COCO_train2014_000000203671.jpg
542514,542514002,What game are these children playing?,baseball,images/COCO_train2014_000000542514.jpg
256474,256474003,What color is the umbrella?,tan,images/COCO_train2014_000000256474.jpg
462530,462530002,Who is wearing the blue collared shirt?,umpire,images/COCO_train2014_000000462530.jpg
42570,42570001,Where are these people?,park,images/COCO_train2014_000000042570.jpg
201260,201260041,What is the woman sitting on?,bike,images/COCO_train2014_000000201260.jpg
127921,127921000,What material is the countertop called?,granite,images/COCO_train2014_000000127921.jpg
246716,246716008,What flowers are here?,roses,images/COCO_train2014_000000246716.jpg
260223,260223003,What is the number on the child's Jersey?,19,images/COCO_train2014_000000260223.jpg
438671,438671012,What utensil is on the plate?,spoon,images/COCO_train2014_000000438671.jpg
544309,544309000,What color is the tablecloth?,pink,images/COCO_train2014_000000544309.jpg
233630,233630007,Where is the boy skating?,sidewalk,images/COCO_train2014_000000233630.jpg
106219,106219013,What type of animal is in the field?,horse,images/COCO_train2014_000000106219.jpg
291478,291478001,What animal is this?,cow,images/COCO_train2014_000000291478.jpg
406424,406424004,What is the woman riding?,motorcycle,images/COCO_train2014_000000406424.jpg
381333,381333003,What language is the sign in?,german,images/COCO_train2014_000000381333.jpg
511249,511249001,What type of short is the woman pouring tea wearing?,skirt,images/COCO_train2014_000000511249.jpg
341899,341899003,Is this an African or Asian elephant?,african,images/COCO_train2014_000000341899.jpg
523561,523561000,What kind of meat is on the sandwich?,bacon,images/COCO_train2014_000000523561.jpg
496183,496183000,What is the little girl holding?,umbrella,images/COCO_train2014_000000496183.jpg
85028,85028003,Are the players male or female?,male,images/COCO_train2014_000000085028.jpg
576700,576700000,What is sticking up out of the water?,car,images/COCO_train2014_000000576700.jpg
258950,258950003,What kind of fruit is in the netting?,oranges,images/COCO_train2014_000000258950.jpg
360579,360579009,Which room of the house is this?,living room,images/COCO_train2014_000000360579.jpg
39040,39040008,What are they carrying?,umbrellas,images/COCO_train2014_000000039040.jpg
267823,267823001,What does red mean?,stop,images/COCO_train2014_000000267823.jpg
100124,100124000,What are the people taking pictures of?,airplane,images/COCO_train2014_000000100124.jpg
308208,308208018,What liquid is in the cup?,soup,images/COCO_train2014_000000308208.jpg
1900,1900002,What is the man standing on?,surfboard,images/COCO_train2014_000000001900.jpg
13121,13121002,How many tiers does the cake have?,4,images/COCO_train2014_000000013121.jpg
211051,211051006,What is in the background?,graffiti,images/COCO_train2014_000000211051.jpg
399191,399191002,How many people is this meal for?,1,images/COCO_train2014_000000399191.jpg
45455,45455001,What are they holding?,snowboard,images/COCO_train2014_000000045455.jpg
555668,555668002,Are the giraffes indoors or outdoors?,indoors,images/COCO_train2014_000000555668.jpg
271282,271282002,How many people are watching the game?,12,images/COCO_train2014_000000271282.jpg
318355,318355011,Why is the picture so dark?,black and white,images/COCO_train2014_000000318355.jpg
268548,268548002,What fruit is in the bowl?,watermelon,images/COCO_train2014_000000268548.jpg
466466,466466010,What is the dog doing?,standing,images/COCO_train2014_000000466466.jpg
548661,548661010,What color is the cat?,orange,images/COCO_train2014_000000548661.jpg
457705,457705002,What shape is in the bottom left corner?,circle,images/COCO_train2014_000000457705.jpg
283766,283766002,What airline is depicted here?,delta,images/COCO_train2014_000000283766.jpg
141652,141652000,What is the pattern on his tie?,stripes,images/COCO_train2014_000000141652.jpg
569889,569889002,What color are the wheels on the skateboard?,orange,images/COCO_train2014_000000569889.jpg
1943,1943000,What sport do these kids play?,baseball,images/COCO_train2014_000000001943.jpg
359726,359726011,What condiments are on the hot dog?,mustard,images/COCO_train2014_000000359726.jpg
312828,312828002,What is the red fruit?,strawberries,images/COCO_train2014_000000312828.jpg
14644,14644003,What is on the side of the bowl?,graffiti,images/COCO_train2014_000000014644.jpg
363848,363848012,What is the person doing kneeling?,catching,images/COCO_train2014_000000363848.jpg
79710,79710015,What does the sign say?,steel,images/COCO_train2014_000000079710.jpg
506999,506999013,What would this haircut be called?,messy,images/COCO_train2014_000000506999.jpg
366009,366009043,Which leg is on top?,right,images/COCO_train2014_000000366009.jpg
413346,413346003,What is strapped across the bottom of the suitcase?,pillow,images/COCO_train2014_000000413346.jpg
466852,466852000,How long are the tusks?,short,images/COCO_train2014_000000466852.jpg
315860,315860000,What OS is the boy using?,windows,images/COCO_train2014_000000315860.jpg
480961,480961001,What number of boards is the bench made from?,10,images/COCO_train2014_000000480961.jpg
152693,152693002,Is it daytime or nighttime?,daytime,images/COCO_train2014_000000152693.jpg
160653,160653001,What is on the card?,parrot,images/COCO_train2014_000000160653.jpg
109213,109213000,What would you call this body of water?,ocean,images/COCO_train2014_000000109213.jpg
343847,343847004,Are they standing or eating?,standing,images/COCO_train2014_000000343847.jpg
64626,64626013,What time was this taken?,1:05,images/COCO_train2014_000000064626.jpg
531040,531040001,What is the man holding?,ski poles,images/COCO_train2014_000000531040.jpg
191744,191744001,What shape is the disk?,round,images/COCO_train2014_000000191744.jpg
530543,530543000,Who is he throwing to?,no one,images/COCO_train2014_000000530543.jpg
404004,404004002,What type of vehicle is in this picture?,boat,images/COCO_train2014_000000404004.jpg
97053,97053004,What is the cake knife made of?,metal,images/COCO_train2014_000000097053.jpg
316755,316755000,What is on the ground?,water,images/COCO_train2014_000000316755.jpg
532999,532999003,Where is the girl standing with a suitcase?,airport,images/COCO_train2014_000000532999.jpg
528019,528019005,What color is the truck?,blue,images/COCO_train2014_000000528019.jpg
177939,177939002,How can you tell the food is hot?,steam,images/COCO_train2014_000000177939.jpg
503099,503099008,What material is the building made out of?,brick,images/COCO_train2014_000000503099.jpg
304157,304157003,What are these animals raised for?,wool,images/COCO_train2014_000000304157.jpg
437620,437620015,Who is standing?,women,images/COCO_train2014_000000437620.jpg
377510,377510001,How will the man get back to shore?,boat,images/COCO_train2014_000000377510.jpg
17967,17967002,How many people are sitting?,5,images/COCO_train2014_000000017967.jpg
248769,248769000,What tool is shown?,scissors,images/COCO_train2014_000000248769.jpg
428414,428414001,What's in the right bag?,nuts,images/COCO_train2014_000000428414.jpg
70033,70033000,What is on the brown shelf?,books,images/COCO_train2014_000000070033.jpg
117871,117871000,Who is he throwing to?,woman,images/COCO_train2014_000000117871.jpg
311076,311076000,What is the big red object?,truck,images/COCO_train2014_000000311076.jpg
523225,523225004,What is the girl playing?,wii,images/COCO_train2014_000000523225.jpg
397860,397860001,What kind of flower is on the table?,rose,images/COCO_train2014_000000397860.jpg
10281,10281004,What are the multi colored objects on the sand?,kites,images/COCO_train2014_000000010281.jpg
73688,73688001,What is next to the bed on the left?,wall,images/COCO_train2014_000000073688.jpg
532062,532062017,What is in the drinking glass in front of the girls?,milk,images/COCO_train2014_000000532062.jpg
322726,322726000,What type of bird is this?,duck,images/COCO_train2014_000000322726.jpg
531290,531290006,What is in the metal tray next to the tomatoes?,soup,images/COCO_train2014_000000531290.jpg
5557,5557002,How many planes are there?,4,images/COCO_train2014_000000005557.jpg
533522,533522007,What does the glass contain?,wine,images/COCO_train2014_000000533522.jpg
438477,438477003,Is the person on the left a man or a woman?,man,images/COCO_train2014_000000438477.jpg
516990,516990002,Is the man looking up or down?,down,images/COCO_train2014_000000516990.jpg
170888,170888006,What season is being illustrated in this photograph?,summer,images/COCO_train2014_000000170888.jpg
398938,398938012,What color shoes?,brown,images/COCO_train2014_000000398938.jpg
81188,81188004,What is the woman shielding herself from by using the umbrella?,sun,images/COCO_train2014_000000081188.jpg
464695,464695004,What is the middle person rolling?,suitcase,images/COCO_train2014_000000464695.jpg
102550,102550001,What is the girl eating?,sandwich,images/COCO_train2014_000000102550.jpg
565675,565675002,How many men are wearing white?,6,images/COCO_train2014_000000565675.jpg
273979,273979000,What brand is the device?,apple,images/COCO_train2014_000000273979.jpg
503567,503567001,What's on the top of the fridge?,bottles,images/COCO_train2014_000000503567.jpg
420650,420650006,What room is this?,bedroom,images/COCO_train2014_000000420650.jpg
231056,231056009,How many people in the picture?,11,images/COCO_train2014_000000231056.jpg
515998,515998000,Is the animal laying down or standing?,laying down,images/COCO_train2014_000000515998.jpg
567914,567914003,What food is this?,pizza,images/COCO_train2014_000000567914.jpg
211464,211464002,What color are the lambs?,tan,images/COCO_train2014_000000211464.jpg
141566,141566001,Which color light is lit?,red,images/COCO_train2014_000000141566.jpg
316901,316901019,What is the girl putting in her mouth?,toothbrush,images/COCO_train2014_000000316901.jpg
42209,42209001,What kind of food are the men preparing?,chinese,images/COCO_train2014_000000042209.jpg
351431,351431000,What is the weather like?,sunny,images/COCO_train2014_000000351431.jpg
287578,287578004,What devices are in the dock on the right?,phone,images/COCO_train2014_000000287578.jpg
348221,348221010,What room is this?,living room,images/COCO_train2014_000000348221.jpg
25425,25425004,What food item is on the table?,noodles,images/COCO_train2014_000000025425.jpg
571665,571665000,What is the item visible between the two men's faces?,wii controller,images/COCO_train2014_000000571665.jpg
433806,433806003,What number is on the jersey?,25,images/COCO_train2014_000000433806.jpg
369736,369736026,What is the closest zebra doing?,standing,images/COCO_train2014_000000369736.jpg
268310,268310001,Where is the clock?,on tower,images/COCO_train2014_000000268310.jpg
104825,104825000,What is in the middle of the cake?,chocolate,images/COCO_train2014_000000104825.jpg
232161,232161007,What brand of motorcycle is shown?,harley,images/COCO_train2014_000000232161.jpg
297919,297919014,What is he riding on?,skis,images/COCO_train2014_000000297919.jpg
63795,63795005,Where are the people at?,mountain,images/COCO_train2014_000000063795.jpg
2983,2983001,What season in the Northern Hemisphere is this scene unlikely to be occurring?,winter,images/COCO_train2014_000000002983.jpg
489463,489463000,What is covering the windows?,blinds,images/COCO_train2014_000000489463.jpg
117736,117736020,What type of sports the kids are playing?,soccer,images/COCO_train2014_000000117736.jpg
351386,351386001,What is the woman doing?,talking on phone,images/COCO_train2014_000000351386.jpg
518649,518649015,What is the woman holding?,bag,images/COCO_train2014_000000518649.jpg
